Timestamp,Target IP,Hop Number,Hop IP,Latency
2024-11-08 03:40:17,104.237.172.0,5,googlepni01parth2-crco01p,17.7 ms
2024-11-08 03:40:17,104.237.172.0,6,???,0.0 ms
2024-11-08 03:40:17,104.237.172.0,7,142.251.64.128,17.8 ms
2024-11-08 03:40:17,104.237.172.0,8,142.250.59.100,18.0 ms
2024-11-08 03:40:17,104.237.172.0,9,209.85.251.59,7025. ms
2024-11-08 03:40:17,104.237.172.0,10,209.85.242.252,95.8 ms
2024-11-08 03:40:17,104.237.172.0,11,192.178.75.110,206.4 ms
2024-11-08 03:40:17,104.237.172.0,12,192.178.75.112,208.6 ms
2024-11-08 03:40:17,104.237.172.0,13,192.178.84.59,210.4 ms
2024-11-08 03:40:17,104.237.172.0,14,192.178.84.181,212.3 ms
2024-11-08 03:40:17,104.237.172.0,15,209.85.248.220,207.8 ms
2024-11-08 03:40:17,104.237.172.0,16,???,0.0 ms
2024-11-08 03:40:17,104.237.171.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 03:40:17,104.237.171.0,1,10.192.146.1,1.6 ms
2024-11-08 03:40:17,104.237.171.0,2,172.22.1.1,1.9 ms
2024-11-08 03:40:17,104.237.171.0,3,???,0.0 ms
2024-11-08 03:40:17,104.237.171.0,4,172.21.18.154,17.0 ms
2024-11-08 03:40:17,104.237.171.0,5,googlepni01parth2-crco01p,17.3 ms
2024-11-08 03:40:17,104.237.171.0,6,???,0.0 ms
2024-11-08 03:40:17,104.237.171.0,7,72.14.237.92,20.0 ms
2024-11-08 03:40:17,104.237.171.0,8,142.250.59.100,18.0 ms
2024-11-08 03:40:17,104.237.171.0,9,108.170.230.205,17.5 ms
2024-11-08 03:40:17,104.237.171.0,10,142.251.69.10,97.9 ms
2024-11-08 03:40:17,104.237.171.0,11,142.250.215.195,95.8 ms
2024-11-08 03:40:17,104.237.171.0,12,142.251.253.226,210.8 ms
2024-11-08 03:40:17,104.237.171.0,13,142.250.62.166,238.7 ms
2024-11-08 03:40:17,104.237.171.0,14,209.85.246.80,209.6 ms
2024-11-08 03:40:17,104.237.171.0,15,142.251.64.24,207.2 ms
2024-11-08 03:40:17,104.237.171.0,16,???,0.0 ms
2024-11-08 03:40:17,104.237.170.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 03:40:17,104.237.170.0,1,10.192.146.1,3000. ms
2024-11-08 03:40:17,104.237.170.0,2,172.22.1.1,3002. ms
2024-11-08 03:40:17,104.237.170.0,3,???,0.0 ms
2024-11-08 03:40:17,104.237.170.0,4,172.21.18.154,17.2 ms
2024-11-08 03:40:17,104.237.170.0,5,googlepni01parth2-crco01p,17.3 ms
2024-11-08 03:40:17,104.237.170.0,6,???,0.0 ms
2024-11-08 03:40:17,104.237.170.0,7,108.170.235.14,18.3 ms
2024-11-08 03:40:17,104.237.170.0,8,192.178.96.136,25.5 ms
2024-11-08 03:40:17,104.237.170.0,9,209.85.255.106,20.9 ms
2024-11-08 03:40:17,104.237.170.0,10,142.251.49.96,96.2 ms
2024-11-08 03:40:17,104.237.170.0,11,192.178.75.108,209.4 ms
2024-11-08 03:40:17,104.237.170.0,12,192.178.75.110,208.6 ms
2024-11-08 03:40:17,104.237.170.0,13,172.253.66.216,217.5 ms
2024-11-08 03:40:17,104.237.170.0,14,192.178.84.55,212.0 ms
2024-11-08 03:40:17,104.237.170.0,15,192.178.84.30,209.9 ms
2024-11-08 03:40:17,104.237.170.0,16,???,0.0 ms
2024-11-08 03:40:17,104.237.169.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 03:40:17,104.237.169.0,1,10.192.146.1,2.2 ms
2024-11-08 03:40:17,104.237.169.0,2,172.22.1.1,2.3 ms
2024-11-08 03:40:17,104.237.169.0,3,???,0.0 ms
2024-11-08 03:40:17,104.237.169.0,4,172.21.18.154,17.6 ms
2024-11-08 03:40:17,104.237.169.0,5,googlepni01parth2-crco01p,18.3 ms
2024-11-08 03:40:17,104.237.169.0,6,???,0.0 ms
2024-11-08 03:40:17,104.237.169.0,7,216.239.48.42,21.7 ms
2024-11-08 03:40:17,104.237.169.0,8,108.170.255.238,19.3 ms
2024-11-08 03:40:17,104.237.169.0,9,72.14.238.63,7017. ms
2024-11-08 03:40:17,104.237.169.0,10,192.178.81.42,96.7 ms
2024-11-08 03:40:17,104.237.169.0,11,142.251.244.215,98.1 ms
2024-11-08 03:40:17,104.237.169.0,12,172.253.67.192,207.3 ms
2024-11-08 03:40:17,104.237.169.0,13,172.253.67.30,206.7 ms
2024-11-08 03:40:17,104.237.169.0,14,192.178.84.179,208.6 ms
2024-11-08 03:40:17,104.237.169.0,15,209.85.244.148,207.8 ms
2024-11-08 03:40:17,104.237.169.0,16,???,0.0 ms
2024-11-08 03:40:17,104.237.168.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 03:40:17,104.237.168.0,1,10.192.146.1,3006. ms
2024-11-08 03:40:17,104.237.168.0,2,172.22.1.1,2.1 ms
2024-11-08 03:40:17,104.237.168.0,3,???,0.0 ms
2024-11-08 03:40:17,104.237.168.0,4,172.21.18.154,17.8 ms
2024-11-08 03:40:17,104.237.168.0,5,googlepni01parth2-crco01p,18.2 ms
2024-11-08 03:40:17,104.237.168.0,6,???,0.0 ms
2024-11-08 03:40:17,104.237.168.0,7,142.251.64.126,18.6 ms
2024-11-08 03:40:17,104.237.168.0,8,192.178.96.136,20.9 ms
2024-11-08 03:40:17,104.237.168.0,9,209.85.255.106,20.8 ms
2024-11-08 03:40:17,104.237.168.0,10,142.251.69.10,97.9 ms
2024-11-08 03:40:17,104.237.168.0,11,142.250.215.195,95.6 ms
2024-11-08 03:40:17,104.237.168.0,12,192.178.75.106,208.6 ms
2024-11-08 03:40:17,104.237.168.0,13,142.250.228.15,207.9 ms
2024-11-08 03:40:17,104.237.168.0,14,209.85.248.220,207.1 ms
2024-11-08 03:40:17,104.237.168.0,15,209.85.248.220,207.9 ms
2024-11-08 03:40:17,104.237.168.0,16,???,0.0 ms
2024-11-08 03:40:17,104.237.167.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 03:40:17,104.237.167.0,1,10.192.146.1,4004. ms
2024-11-08 03:40:17,104.237.167.0,2,172.22.1.1,4004. ms
2024-11-08 03:40:17,104.237.167.0,3,???,0.0 ms
2024-11-08 03:40:17,104.237.167.0,4,172.21.18.154,17.7 ms
2024-11-08 03:40:17,104.237.167.0,5,googlepni01parth2-crco01p,17.7 ms
2024-11-08 03:40:17,104.237.167.0,6,???,0.0 ms
2024-11-08 03:40:17,104.237.167.0,7,216.239.48.138,18.6 ms
2024-11-08 03:40:17,104.237.167.0,8,108.170.255.164,21.3 ms
2024-11-08 03:40:17,104.237.167.0,9,108.170.233.114,1022. ms
2024-11-08 03:40:17,104.237.167.0,10,142.251.49.44,1097. ms
2024-11-08 03:40:17,104.237.167.0,11,142.251.226.93,99.3 ms
2024-11-08 03:40:17,104.237.167.0,12,192.178.75.106,208.5 ms
2024-11-08 03:40:17,104.237.167.0,13,172.253.66.216,209.9 ms
2024-11-08 03:40:17,104.237.167.0,14,108.170.232.0,207.5 ms
2024-11-08 03:40:17,104.237.167.0,15,192.178.84.12,207.7 ms
2024-11-08 03:40:17,104.237.167.0,16,???,0.0 ms
2024-11-08 03:40:17,104.237.164.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 03:40:17,104.237.164.0,1,10.192.146.1,1.9 ms
2024-11-08 03:40:17,104.237.164.0,2,172.22.1.1,2.2 ms
2024-11-08 03:40:17,104.237.164.0,3,???,0.0 ms
2024-11-08 03:40:17,104.237.164.0,4,172.21.18.154,20.2 ms
2024-11-08 03:40:17,104.237.164.0,5,googlepni01parth2-crco01p,17.6 ms
2024-11-08 03:40:17,104.237.164.0,6,???,0.0 ms
2024-11-08 03:40:17,104.237.164.0,7,142.251.253.36,17.5 ms
2024-11-08 03:40:17,104.237.164.0,8,108.170.255.168,17.9 ms
2024-11-08 03:40:17,104.237.164.0,9,209.85.251.59,1018. ms
2024-11-08 03:40:17,104.237.164.0,10,108.170.236.36,28.9 ms
2024-11-08 03:40:17,104.237.164.0,11,192.178.241.152,115.4 ms
2024-11-08 03:40:17,104.237.164.0,12,192.178.240.17,115.9 ms
2024-11-08 03:40:17,104.237.164.0,13,192.178.106.184,114.8 ms
2024-11-08 03:40:17,104.237.164.0,14,104.237.164.65,123.4 ms
2024-11-08 03:40:17,104.237.164.0,15,104.237.164.64,124.2 ms
2024-11-08 03:40:17,104.237.164.0,16,104.237.164.65,129.1 ms
2024-11-08 03:40:17,104.237.164.0,17,104.237.164.64,131.4 ms
2024-11-08 03:40:17,104.237.164.0,18,104.237.164.65,134.7 ms
2024-11-08 03:40:17,104.237.164.0,19,104.237.164.64,139.1 ms
2024-11-08 03:40:17,104.237.164.0,20,104.237.164.65,141.5 ms
2024-11-08 03:40:17,104.237.164.0,21,104.237.164.64,143.4 ms
2024-11-08 03:40:17,104.237.164.0,22,104.237.164.65,148.4 ms
2024-11-08 03:40:17,104.237.164.0,23,104.237.164.64,149.5 ms
2024-11-08 03:40:17,104.237.164.0,24,104.237.164.65,154.5 ms
2024-11-08 03:40:17,104.237.164.0,25,104.237.164.64,156.2 ms
2024-11-08 03:40:17,104.237.164.0,26,104.237.164.65,161.2 ms
2024-11-08 03:40:17,104.237.164.0,27,104.237.164.64,162.1 ms
2024-11-08 03:40:17,104.237.164.0,28,104.237.164.65,167.1 ms
2024-11-08 03:40:17,104.237.164.0,29,104.237.164.64,170.4 ms
2024-11-08 03:40:17,104.237.164.0,30,104.237.164.65,173.1 ms
2024-11-08 03:40:17,104.237.160.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 03:40:17,104.237.160.0,1,10.192.146.1,1.9 ms
2024-11-08 03:40:17,104.237.160.0,2,172.22.1.1,2.3 ms
2024-11-08 03:40:17,104.237.160.0,3,???,0.0 ms
2024-11-08 03:40:17,104.237.160.0,4,172.21.18.154,18.2 ms
2024-11-08 03:40:17,104.237.160.0,5,googlepni01parth2-crco01p,17.6 ms
2024-11-08 03:40:17,104.237.160.0,6,???,0.0 ms
2024-11-08 03:40:17,104.237.160.0,7,142.251.253.32,17.6 ms
2024-11-08 03:40:17,104.237.160.0,8,108.170.255.168,27.9 ms
2024-11-08 03:40:17,104.237.160.0,9,72.14.238.63,5020. ms
2024-11-08 03:40:17,104.237.160.0,10,142.251.49.44,1096. ms
2024-11-08 03:40:17,104.237.160.0,11,192.178.81.229,108.0 ms
2024-11-08 03:40:17,104.237.160.0,12,192.178.81.225,111.2 ms
2024-11-08 03:40:17,104.237.160.0,13,192.178.72.204,118.7 ms
2024-11-08 03:40:17,104.237.160.0,14,108.170.252.161,128.1 ms
2024-11-08 03:40:17,104.237.160.0,15,142.251.237.109,128.2 ms
2024-11-08 03:40:17,104.237.160.0,16,192.178.97.153,130.0 ms
2024-11-08 03:40:17,104.237.160.0,17,74.125.242.224,125.4 ms
2024-11-08 03:40:17,104.237.160.0,18,74.125.242.226,126.6 ms
2024-11-08 03:40:17,104.237.160.0,19,???,0.0 ms
2024-11-08 03:40:17,64.233.160.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 03:40:17,64.233.160.0,1,10.192.146.1,1.9 ms
2024-11-08 03:40:17,64.233.160.0,2,172.22.1.1,5005. ms
2024-11-08 03:40:17,64.233.160.0,3,???,0.0 ms
2024-11-08 03:40:17,64.233.160.0,4,172.21.18.154,18.9 ms
2024-11-08 03:40:17,64.233.160.0,5,googlepni01parth2-crco01p,17.4 ms
2024-11-08 03:40:17,64.233.160.0,6,72.14.236.137,21.1 ms
2024-11-08 03:40:17,64.233.160.0,7,192.178.96.136,21.2 ms
2024-11-08 03:40:17,64.233.160.0,8,108.170.233.114,2020. ms
2024-11-08 03:40:17,64.233.160.0,9,216.239.43.184,95.2 ms
2024-11-08 03:40:17,64.233.160.0,10,142.251.226.103,96.0 ms
2024-11-08 03:40:17,64.233.160.0,11,216.239.40.15,121.9 ms
2024-11-08 03:40:17,64.233.160.0,12,108.170.228.4,124.2 ms
2024-11-08 03:40:17,64.233.160.0,13,142.250.57.241,121.1 ms
2024-11-08 03:40:17,64.233.160.0,14,142.250.57.243,122.7 ms
2024-11-08 03:40:17,64.233.160.0,15,???,0.0 ms
2024-11-08 03:40:17,66.102.0.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 03:40:17,66.102.0.0,1,10.192.146.1,7011. ms
2024-11-08 03:40:17,66.102.0.0,2,172.22.1.1,5004. ms
2024-11-08 03:40:17,66.102.0.0,3,???,0.0 ms
2024-11-08 03:40:17,66.102.0.0,4,172.21.18.154,17.9 ms
2024-11-08 03:40:17,66.102.0.0,5,googlepni01parth2-crco01p,17.6 ms
2024-11-08 03:40:17,66.102.0.0,6,72.14.236.91,18.4 ms
2024-11-08 03:40:17,66.102.0.0,7,108.170.255.238,18.7 ms
2024-11-08 03:40:17,66.102.0.0,8,209.85.251.179,104.4 ms
2024-11-08 03:40:17,66.102.0.0,9,209.85.250.200,95.3 ms
2024-11-08 03:40:17,66.102.0.0,10,142.250.59.235,94.9 ms
2024-11-08 03:40:17,66.102.0.0,11,142.251.253.226,210.6 ms
2024-11-08 03:40:17,66.102.0.0,12,142.250.228.15,207.6 ms
2024-11-08 03:40:17,66.102.0.0,13,192.178.245.239,208.5 ms
2024-11-08 03:40:17,66.102.0.0,14,192.178.84.188,208.3 ms
2024-11-08 03:40:17,66.102.0.0,15,???,0.0 ms
2024-11-08 03:40:17,66.249.80.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 03:40:17,66.249.80.0,1,10.192.146.1,2005. ms
2024-11-08 03:40:17,66.249.80.0,2,172.22.1.1,2005. ms
2024-11-08 03:40:17,66.249.80.0,3,???,0.0 ms
2024-11-08 03:40:17,66.249.80.0,4,172.21.18.154,17.3 ms
2024-11-08 03:40:17,66.249.80.0,5,googlepni01parth2-crco01p,17.5 ms
2024-11-08 03:40:17,66.249.80.0,6,72.14.233.195,18.4 ms
2024-11-08 03:40:17,66.249.80.0,7,108.170.255.164,21.2 ms
2024-11-08 03:40:17,66.249.80.0,8,209.85.253.217,23.3 ms
2024-11-08 03:40:17,66.249.80.0,9,142.251.49.96,96.0 ms
2024-11-08 03:40:17,66.249.80.0,10,192.178.81.227,108.3 ms
2024-11-08 03:40:17,66.249.80.0,11,192.178.81.227,109.3 ms
2024-11-08 03:40:17,66.249.80.0,12,172.253.75.207,120.9 ms
2024-11-08 03:40:17,66.249.80.0,13,142.250.57.245,120.6 ms
2024-11-08 03:40:17,66.249.80.0,14,142.250.57.233,126.8 ms
2024-11-08 03:40:17,66.249.80.0,15,???,0.0 ms
2024-11-08 03:40:17,72.14.192.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 03:40:17,72.14.192.0,1,10.192.146.1,2.2 ms
2024-11-08 03:40:17,72.14.192.0,2,172.22.1.1,1003. ms
2024-11-08 03:40:17,72.14.192.0,3,???,0.0 ms
2024-11-08 03:40:17,72.14.192.0,4,172.21.18.154,17.5 ms
2024-11-08 03:40:17,72.14.192.0,5,googlepni01parth2-crco01p,17.6 ms
2024-11-08 03:40:17,72.14.192.0,6,72.14.236.137,21.2 ms
2024-11-08 03:40:17,72.14.192.0,7,142.250.234.41,18.7 ms
2024-11-08 03:40:17,72.14.192.0,8,any-in-c000.1e100.net,21.2 ms
2024-11-08 03:40:17,74.125.0.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 03:40:17,74.125.0.0,1,10.192.146.1,1004. ms
2024-11-08 03:40:17,74.125.0.0,2,172.22.1.1,1002. ms
2024-11-08 03:40:17,74.125.0.0,3,???,0.0 ms
2024-11-08 03:40:17,74.125.0.0,4,172.21.18.154,17.6 ms
2024-11-08 03:40:17,74.125.0.0,5,googlepni01parth2-crco01p,17.8 ms
2024-11-08 03:40:17,74.125.0.0,6,72.14.233.77,17.7 ms
2024-11-08 03:40:17,74.125.0.0,7,108.170.255.168,17.9 ms
2024-11-08 03:40:17,74.125.0.0,8,209.85.253.217,19.1 ms
2024-11-08 03:40:17,74.125.0.0,9,142.251.236.230,26.8 ms
2024-11-08 03:40:17,74.125.0.0,10,172.253.72.147,93.6 ms
2024-11-08 03:40:17,74.125.0.0,11,142.251.69.65,101.7 ms
2024-11-08 03:40:17,74.125.0.0,12,142.250.46.187,108.0 ms
2024-11-08 03:40:17,74.125.0.0,13,192.178.98.123,113.5 ms
2024-11-08 03:40:17,74.125.0.0,14,???,0.0 ms
2024-11-08 03:40:17,173.194.0.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 03:40:17,173.194.0.0,1,10.192.146.1,2.3 ms
2024-11-08 03:40:17,173.194.0.0,2,172.22.1.1,2.8 ms
2024-11-08 03:40:17,173.194.0.0,3,???,0.0 ms
2024-11-08 03:40:17,173.194.0.0,4,172.21.18.154,18.2 ms
2024-11-08 03:40:17,173.194.0.0,5,googlepni01parth2-crco01p,17.7 ms
2024-11-08 03:40:17,173.194.0.0,6,72.14.233.77,18.6 ms
2024-11-08 03:40:17,173.194.0.0,7,108.170.255.164,20.8 ms
2024-11-08 03:40:17,173.194.0.0,8,209.85.251.216,3024. ms
2024-11-08 03:40:17,173.194.0.0,9,142.251.67.166,21.9 ms
2024-11-08 03:40:17,173.194.0.0,10,172.253.65.168,22.5 ms
2024-11-08 03:40:17,173.194.0.0,11,142.251.64.33,23.5 ms
2024-11-08 03:40:17,173.194.0.0,12,???,0.0 ms
2024-11-08 03:40:17,209.85.128.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 03:40:17,209.85.128.0,1,10.192.146.1,5006. ms
2024-11-08 03:40:17,209.85.128.0,2,172.22.1.1,5001. ms
2024-11-08 03:40:17,209.85.128.0,3,???,0.0 ms
2024-11-08 03:40:17,209.85.128.0,4,172.21.18.154,17.4 ms
2024-11-08 03:40:17,209.85.128.0,5,googlepni01parth2-crco01p,17.6 ms
2024-11-08 03:40:17,209.85.128.0,6,???,0.0 ms
2024-11-08 03:40:17,216.58.192.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 03:40:17,216.58.192.0,1,10.192.146.1,2.0 ms
2024-11-08 03:40:17,216.58.192.0,2,172.22.1.1,2.3 ms
2024-11-08 03:40:17,216.58.192.0,3,???,0.0 ms
2024-11-08 03:40:17,216.58.192.0,4,172.21.18.154,17.4 ms
2024-11-08 03:40:17,216.58.192.0,5,googlepni01parth2-crco01p,17.7 ms
2024-11-08 03:40:17,216.58.192.0,6,72.14.233.195,17.8 ms
2024-11-08 03:40:17,216.58.192.0,7,???,0.0 ms
2024-11-08 03:40:17,216.239.32.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 03:40:17,216.239.32.0,1,10.192.146.1,3007. ms
2024-11-08 03:40:17,216.239.32.0,2,172.22.1.1,3004. ms
2024-11-08 03:40:17,216.239.32.0,3,???,0.0 ms
2024-11-08 03:40:17,216.239.32.0,4,172.21.18.154,17.6 ms
2024-11-08 03:40:17,216.239.32.0,5,googlepni01parth2-crco01p,17.7 ms
2024-11-08 03:40:17,216.239.32.0,6,72.14.233.77,18.1 ms
2024-11-08 03:40:17,216.239.32.0,7,???,0.0 ms
2024-11-08 04:10:17,64.15.126.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 04:10:17,64.15.126.0,1,10.192.146.1,2.1 ms
2024-11-08 04:10:17,64.15.126.0,2,172.22.1.1,2.1 ms
2024-11-08 04:10:17,64.15.126.0,3,???,0.0 ms
2024-11-08 04:10:17,64.15.126.0,4,172.21.18.154,18.1 ms
2024-11-08 04:10:17,64.15.126.0,5,213.144.168.20,20.8 ms
2024-11-08 04:10:17,64.15.126.0,6,149.3.183.83,42.1 ms
2024-11-08 04:10:17,64.15.126.0,7,195.22.209.223,27.7 ms
2024-11-08 04:10:17,64.15.126.0,8,???,0.0 ms
2024-11-08 04:10:17,64.15.112.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 04:10:17,64.15.112.0,1,10.192.146.1,5010. ms
2024-11-08 04:10:17,64.15.112.0,2,172.22.1.1,1004. ms
2024-11-08 04:10:17,64.15.112.0,3,???,0.0 ms
2024-11-08 04:10:17,64.15.112.0,4,172.21.18.154,18.1 ms
2024-11-08 04:10:17,64.15.112.0,5,213.144.168.20,42.4 ms
2024-11-08 04:10:17,64.15.112.0,6,149.3.183.83,27.8 ms
2024-11-08 04:10:17,64.15.112.0,7,195.22.209.223,28.0 ms
2024-11-08 04:10:17,64.15.112.0,8,???,0.0 ms
2024-11-08 04:10:17,216.73.80.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 04:10:17,216.73.80.0,1,10.192.146.1,1.6 ms
2024-11-08 04:10:17,216.73.80.0,2,172.22.1.1,1.8 ms
2024-11-08 04:10:17,216.73.80.0,3,???,0.0 ms
2024-11-08 04:10:17,216.73.80.0,4,172.21.18.154,72.8 ms
2024-11-08 04:10:17,216.73.80.0,5,googlepni01parth2-crco01p,17.6 ms
2024-11-08 04:10:17,216.73.80.0,6,???,0.0 ms
2024-11-08 04:10:17,216.73.80.0,7,142.251.49.130,17.4 ms
2024-11-08 04:10:17,216.73.80.0,8,192.178.81.162,26.3 ms
2024-11-08 04:10:17,216.73.80.0,9,72.14.238.53,19.5 ms
2024-11-08 04:10:17,216.73.80.0,10,142.251.49.96,95.5 ms
2024-11-08 04:10:17,216.73.80.0,11,192.178.81.143,105.4 ms
2024-11-08 04:10:17,216.73.80.0,12,142.251.254.56,112.1 ms
2024-11-08 04:10:17,216.73.80.0,13,142.251.254.56,112.5 ms
2024-11-08 04:10:17,216.73.80.0,14,108.170.225.110,128.5 ms
2024-11-08 04:10:17,216.73.80.0,15,142.250.233.170,129.9 ms
2024-11-08 04:10:17,216.73.80.0,16,216.239.59.73,125.5 ms
2024-11-08 04:10:17,216.73.80.0,17,172.253.78.58,128.3 ms
2024-11-08 04:10:17,216.73.80.0,18,???,0.0 ms
2024-11-08 04:10:17,208.65.152.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 04:10:17,208.65.152.0,1,10.192.146.1,1.6 ms
2024-11-08 04:10:17,208.65.152.0,2,172.22.1.1,2.1 ms
2024-11-08 04:10:17,208.65.152.0,3,???,0.0 ms
2024-11-08 04:10:17,208.65.152.0,4,172.21.18.154,17.5 ms
2024-11-08 04:10:17,208.65.152.0,5,googlepni01parth2-crco01p,17.4 ms
2024-11-08 04:10:17,208.65.152.0,6,???,0.0 ms
2024-11-08 04:10:17,208.65.152.0,7,216.239.48.44,17.3 ms
2024-11-08 04:10:17,208.65.152.0,8,???,0.0 ms
2024-11-08 04:10:17,208.117.254.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 04:10:17,208.117.254.0,1,10.192.146.1,2.1 ms
2024-11-08 04:10:17,208.117.254.0,2,172.22.1.1,2.2 ms
2024-11-08 04:10:17,208.117.254.0,3,???,0.0 ms
2024-11-08 04:10:17,208.117.254.0,4,172.21.18.154,17.7 ms
2024-11-08 04:10:17,208.117.254.0,5,googlepni01parth2-crco01p,17.7 ms
2024-11-08 04:10:17,208.117.254.0,6,???,0.0 ms
2024-11-08 04:10:17,208.117.254.0,7,142.251.64.124,17.6 ms
2024-11-08 04:10:17,208.117.254.0,8,108.170.255.164,21.2 ms
2024-11-08 04:10:17,208.117.254.0,9,72.14.238.63,1019. ms
2024-11-08 04:10:17,208.117.254.0,10,142.251.49.212,98.7 ms
2024-11-08 04:10:17,208.117.254.0,11,192.178.81.225,110.0 ms
2024-11-08 04:10:17,208.117.254.0,12,192.178.73.8,117.4 ms
2024-11-08 04:10:17,208.117.254.0,13,192.178.72.204,117.8 ms
2024-11-08 04:10:17,208.117.254.0,14,108.170.252.161,128.2 ms
2024-11-08 04:10:17,208.117.254.0,15,142.251.237.109,128.1 ms
2024-11-08 04:10:17,208.117.254.0,16,172.253.51.81,128.3 ms
2024-11-08 04:10:17,208.117.254.0,17,192.178.97.153,131.1 ms
2024-11-08 04:10:17,208.117.254.0,18,192.178.86.62,131.0 ms
2024-11-08 04:10:17,208.117.254.0,19,208.117.254.0,131.7 ms
2024-11-08 04:10:17,208.117.251.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 04:10:17,208.117.251.0,1,10.192.146.1,2.0 ms
2024-11-08 04:10:17,208.117.251.0,2,172.22.1.1,2.2 ms
2024-11-08 04:10:17,208.117.251.0,3,???,0.0 ms
2024-11-08 04:10:17,208.117.251.0,4,172.21.18.154,17.3 ms
2024-11-08 04:10:17,208.117.251.0,5,213.144.168.20,31.3 ms
2024-11-08 04:10:17,208.117.251.0,6,195.22.195.99,100.3 ms
2024-11-08 04:10:17,208.117.251.0,7,195.22.195.51,107.2 ms
2024-11-08 04:10:17,208.117.251.0,8,be-3212-cs02.newyork.ny.i,107.6 ms
2024-11-08 04:10:17,208.117.251.0,9,be-32011-ar01.needham.ma.,96.8 ms
2024-11-08 04:10:17,208.117.251.0,10,???,0.0 ms
2024-11-08 04:10:17,208.117.250.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 04:10:17,208.117.250.0,1,10.192.146.1,1.8 ms
2024-11-08 04:10:17,208.117.250.0,2,172.22.1.1,2.0 ms
2024-11-08 04:10:17,208.117.250.0,3,???,0.0 ms
2024-11-08 04:10:17,208.117.250.0,4,172.21.18.154,17.6 ms
2024-11-08 04:10:17,208.117.250.0,5,crco01pareq2-crco01parth2,26.7 ms
2024-11-08 04:10:17,208.117.250.0,6,linx-lon1-loneq8-1.core.w,26.9 ms
2024-11-08 04:10:17,208.117.250.0,7,linx-gw1.ja.net,27.2 ms
2024-11-08 04:10:17,208.117.250.0,8,ae23.londtt-sbr1.ja.net,26.8 ms
2024-11-08 04:10:17,208.117.250.0,9,ae28.londtw-sbr2.ja.net,27.2 ms
2024-11-08 04:10:17,208.117.250.0,10,ae31.lowdss-sbr1.ja.net,29.9 ms
2024-11-08 04:10:17,208.117.250.0,11,ae29.leedaq-sbr2.ja.net,32.8 ms
2024-11-08 04:10:17,208.117.250.0,12,gi0-0-1.leed-ban1.ja.net,31.9 ms
2024-11-08 04:10:17,208.117.250.0,13,???,0.0 ms
2024-11-08 04:10:17,208.117.240.0,HOST:,Sarahs-MacBook-Pro.local,Last ms
2024-11-08 04:10:17,208.117.240.0,1,10.192.146.1,4005. ms
2024-11-08 04:10:17,208.117.240.0,2,172.22.1.1,5009. ms
2024-11-08 04:10:17,208.117.240.0,3,???,0.0 ms
2024-11-08 04:10:17,208.117.240.0,4,172.21.18.154,17.4 ms
2024-11-08 04:10:17,208.117.240.0,5,crco01pareq2-crco01parth2,26.7 ms
2024-11-08 04:10:17,208.117.240.0,6,linx-lon1-loneq8-1.core.w,27.1 ms
2024-11-08 04:10:17,208.117.240.0,7,linx1.bezeqint.co.il,82.4 ms
2024-11-08 04:10:17,208.117.240.0,8,???,0.0 ms
2024-11-08 04:10:17,208.117.240.0,9,???,0.0 ms
2024-11-08 04:10:17,208.117.240.0,10,???,0.0 ms
2024-11-08 04:10:17,208.117.240.0,11,bzq-84-110-34-200.static-,83.9 ms
2024-11-08 04:10:17,208.117.240.0,12,185.25.28.214,376.2 ms
2024-11-08 04:10:17,208.117.240.0,13,89.207.228.52,385.0 ms
2024-11-08 04:10:17,208.117.240.0,14,185.25.28.139,382.9 ms
2024-11-08 04:10:17,208.117.240.0,15,185.25.28.127,381.4 ms
2024-11-08 04:10:17,208.117.240.0,16,185.25.29.96,381.6 ms
2024-11-08 04:10:17,208.117.240.0,17,185.25.28.47,375.2 ms
